"";"DDN";"Localidad";"Provincia";"pagina"
"1";11;"AMBA";"AMBA";1
"2";220;"GENERAL LAS HERAS";"BUENOS AIRES";1
"3";220;"LIBERTAD";"BUENOS AIRES";1
"4";220;"MARCOS PAZ";"BUENOS AIRES";1
"5";220;"MARIANO ACOSTA";"BUENOS AIRES";1
"6";220;"MERLO (PROV.  BUENOS AIRES)";"BUENOS AIRES";1
"7";220;"PLOMMER";"BUENOS AIRES";1
"8";220;"PONTEVEDRA";"BUENOS AIRES";1
"9";220;"VILLARS";"BUENOS AIRES";1
"10";221;"ABASTO";"BUENOS AIRES";2
"11";221;"BARRIO PARQUE SICARDI";"BUENOS AIRES";2
"12";221;"BARTOLOME BAVIO";"BUENOS AIRES";2
"13";221;"LA PLATA";"BUENOS AIRES";2
"14";221;"LISANDRO OLMOS";"BUENOS AIRES";2
"15";221;"OLIDEN";"BUENOS AIRES";2
"16";221;"POBLET";"BUENOS AIRES";2
"17";223;"BARRIO EL CASAL";"BUENOS AIRES";5
"18";223;"BARRIO LA ARMONIA";"BUENOS AIRES";5
"19";223;"BARRIO PARQUE PEÑA";"BUENOS AIRES";6
"20";223;"BARRIO SAN EDUARDO";"BUENOS AIRES";6
"21";223;"BATAN";"BUENOS AIRES";6
"22";223;"COLONIA BARRAGAN";"BUENOS AIRES";6
"23";223;"EL FARO";"BUENOS AIRES";6
"24";223;"ESTACION CAMET";"BUENOS AIRES";6
"25";223;"LA BRAVA (PROV. BUENOS AIRES)";"BUENOS AIRES";6
"26";223;"LAS DOS MARIAS";"BUENOS AIRES";6
"27";223;"LOS ORTIZ";"BUENOS AIRES";6
"28";223;"MAR CHIQUITA";"BUENOS AIRES";6
"29";223;"MAR DEL PLATA";"BUENOS AIRES";7
"30";223;"PLAYA CHAPADMALAL";"BUENOS AIRES";7
"31";223;"SANTA CELINA";"BUENOS AIRES";7
"32";223;"SANTA CLARA DEL MAR";"BUENOS AIRES";7
"33";223;"SIERRA DE LOS PADRES";"BUENOS AIRES";7
"34";230;"DERQUI";"BUENOS AIRES";14
"35";230;"FATIMA";"BUENOS AIRES";15
"36";230;"LA LONJA";"BUENOS AIRES";15
"37";230;"LOS CARDALES";"BUENOS AIRES";15
"38";230;"PARQUE INDUSTRIAL PILAR";"BUENOS AIRES";15
"39";230;"PILAR (PROV.  BUENOS AIRES)";"BUENOS AIRES";15
"40";230;"VILLA ROSA";"BUENOS AIRES";15
"41";236;"AGUSTIN ROCA";"BUENOS AIRES";32
"42";236;"AGUSTINA";"BUENOS AIRES";32
"43";236;"BAIGORRITA";"BUENOS AIRES";32
"44";236;"JUNIN (PROV.  BUENOS AIRES)";"BUENOS AIRES";32
"45";236;"LEANDRO N. ALEM (PROV.  BUENOS AIRES)";"BUENOS AIRES";32
"46";236;"MORSE";"BUENOS AIRES";32
"47";236;"O´HIGGINS";"BUENOS AIRES";32
"48";236;"SAFORCADA";"BUENOS AIRES";32
"49";237;"BARRIO MI RINCON";"BUENOS AIRES";33
"50";237;"FRANCISCO ALVAREZ";"BUENOS AIRES";33
"51";237;"GENERAL RODRIGUEZ";"BUENOS AIRES";33
"52";237;"MORENO";"BUENOS AIRES";33
"53";249;"GARDEY";"BUENOS AIRES";38
"54";249;"TANDIL";"BUENOS AIRES";38
"55";249;"VELA";"BUENOS AIRES";39
"56";260;"25 DE MAYO (PROV.  MENDOZA)";"MENDOZA";39
"57";260;"AGUA ESCONDIDA";"MENDOZA";39
"58";260;"BARDAS BLANCAS";"MENDOZA";39
"59";260;"CAÑADA SECA (PROV.  MENDOZA)";"MENDOZA";39
"60";260;"COLONIA ELENA";"MENDOZA";39
"61";260;"EL ALAMBRADO";"MENDOZA";39
"62";260;"EL MANZANO";"MENDOZA";39
"63";260;"EL NIHUIL";"MENDOZA";39
"64";260;"GOUDGE";"MENDOZA";39
"65";260;"LA CORTADERA (PROV.  MENDOZA)";"MENDOZA";40
"66";260;"LA JUNTA";"MENDOZA";40
"67";260;"LA LLAVE NUEVA";"MENDOZA";40
"68";260;"LA NORA";"MENDOZA";40
"69";260;"LAS LOICAS";"MENDOZA";40
"70";260;"LAS MALVINAS";"MENDOZA";40
"71";260;"LOS CLAVELES";"MENDOZA";40
"72";260;"LOS MOLLES (PROV.  MENDOZA)";"MENDOZA";40
"73";260;"MALARGÜE";"MENDOZA";40
"74";260;"MONTE COMAN";"MENDOZA";40
"75";260;"ÑACUÑAN";"MENDOZA";41
"76";260;"PATA MORA";"MENDOZA";41
"77";260;"RANQUIL NORTE";"MENDOZA";41
"78";260;"SAN RAFAEL (PROV. MENDOZA)";"MENDOZA";41
"79";260;"VALLE GRANDE (PROV. MENDOZA)";"MENDOZA";41
"80";261;"AGRELO";"MENDOZA";41
"81";261;"ALTO DEL OLVIDO";"MENDOZA";41
"82";261;"BARRANCAS (PROV.  MENDOZA)";"MENDOZA";41
"83";261;"BLANCO ENCALADA";"MENDOZA";41
"84";261;"CHACRAS DE CORIA";"MENDOZA";42
"85";261;"COLONIA / LOTEO NEVOT";"MENDOZA";41
"86";261;"COLONIA ITALIA";"MENDOZA";42
"87";261;"COLONIA SAN FRANCISCO";"MENDOZA";42
"88";261;"COLONIA SUIZA";"MENDOZA";42
"89";261;"COLONIA TRES DE MAYO";"MENDOZA";42
"90";261;"CRUZ DE PIEDRA";"MENDOZA";42
"91";261;"EL CARRIZAL DE ABAJO";"MENDOZA";42
"92";261;"EL CARRIZAL DE ARRIBA";"MENDOZA";42
"93";261;"EL CHICAL";"MENDOZA";42
"94";261;"FRAY LUIS BELTRAN (PROV.  MENDOZA)";"MENDOZA";42
"95";261;"JOCOLI";"MENDOZA";43
"96";261;"JOCOLI VIEJO";"MENDOZA";43
"97";261;"LA PALMERA";"MENDOZA";43
"98";261;"LA PEGA";"MENDOZA";43
"99";261;"LAS VIOLETAS";"MENDOZA";43
"100";261;"LAVALLE (PROV.  MENDOZA)";"MENDOZA";43
"101";261;"LOTEO CAVERO Y BARRIO LA COLMENA";"MENDOZA";43
"102";261;"LUJAN DE CUYO";"MENDOZA";43
"103";261;"MAIPU (PROV.  MENDOZA)";"MENDOZA";43
"104";261;"MENDOZA";"MENDOZA";43
"105";261;"RODEO DE LA CRUZ";"MENDOZA";44
"106";261;"RODEO DEL MEDIO";"MENDOZA";44
"107";261;"SAN JOSE (PROV.  MENDOZA, DTO. LAVALLE)";"MENDOZA";44
"108";261;"SGUAZZINI";"MENDOZA";44
"109";261;"TERMAS VILLAVICENCIO";"MENDOZA";44
"110";261;"UGARTECHE";"MENDOZA";44
"111";263;"CAMPAMENTOS";"MENDOZA";48
"112";263;"CHAPANAY";"MENDOZA";48
"113";263;"COSTA DE ARAUJO";"MENDOZA";48
"114";263;"EL CARMEN (PROV. MENDOZA)";"MENDOZA";48
"115";263;"EL PLUMERO";"MENDOZA";48
"116";263;"ISLA GRANDE";"MENDOZA";48
"117";263;"JUNIN (PROV.  MENDOZA)";"MENDOZA";48
"118";263;"LA BAJADA (PROV. MENDOZA)";"MENDOZA";49
"119";263;"LA DORMIDA";"MENDOZA";49
"120";263;"LAS CATITAS";"MENDOZA";49
"121";263;"MEDRANO";"MENDOZA";49
"122";263;"MONTECASEROS";"MENDOZA";49
"123";263;"PALMIRA";"MENDOZA";49
"124";263;"PHILIPPS";"MENDOZA";49
"125";263;"REDUCCION";"MENDOZA";49
"126";263;"RIVADAVIA (PROV.  MENDOZA)";"MENDOZA";49
"127";263;"RODRIGUEZ PEÑA";"MENDOZA";49
"128";263;"SAN JOSE (PROV. MENDOZA, DTO. TUPUNGATO)";"MENDOZA";50
"129";263;"SAN MARTIN (PROV.  MENDOZA)";"MENDOZA";50
"130";263;"SANTA ROSA (PROV.  MENDOZA)";"MENDOZA";50
"131";263;"TRES PORTEÑAS";"MENDOZA";50
"132";264;"9 DE JULIO (PROV.  SAN JUAN)";"SAN JUAN";50
"133";264;"ARROYO LOS TAPONES";"SAN JUAN";50
"134";264;"BALDE DE LEYES SSPLD";"SAN JUAN";50
"135";264;"BARRIO QUINTO CUARTEL";"SAN JUAN";50
"136";264;"BARRIO RUTA  40 EL CERRILLO";"SAN JUAN";50
"137";264;"BERMEJO";"SAN JUAN";50
"138";264;"BOCA DEL TIGRE";"SAN JUAN";51
"139";264;"CAÑADA HONDA";"SAN JUAN";51
"140";264;"CARPINTERIA (PROV. SAN JUAN)";"SAN JUAN";51
"141";264;"CAUCETE";"SAN JUAN";51
"142";264;"CIENAGUITA";"SAN JUAN";51
"143";264;"CONTROL FORESTAL (PROV.  SAN JUAN, DTO. CAUCETE)";"SAN JUAN";51
"144";264;"DIVISADERO";"SAN JUAN";51
"145";264;"DIVISORIA  (PROV.  SAN JUAN, DTOS. CAUCETE Y 25 DE MAYO)";"SAN JUAN";51
"146";264;"ESTACION ALBARDON";"SAN JUAN";51
"147";264;"ESTACION ANGACO NORTE";"SAN JUAN";51
"148";264;"GUANACACHE";"SAN JUAN";52
"149";264;"LA CHIMBERA";"SAN JUAN";52
"150";264;"LAS CASUARINAS";"SAN JUAN";52
"151";264;"LAS LAGUNAS";"SAN JUAN";52
"152";264;"LOS BERROS";"SAN JUAN";52
"153";264;"MARAYES";"SAN JUAN";52
"154";264;"PEDERNAL (PROV.  SAN JUAN)";"SAN JUAN";52
"155";264;"POCITO";"SAN JUAN";52
"156";264;"POZO DE LOS ALGARROBOS (PROV. SAN JUAN, DTO. CAUCETE)";"SAN JUAN";52
"157";264;"PUNTA DEL AGUA (PROV. SAN JUAN)";"SAN JUAN";52
"158";264;"PUNTA DEL MEDANO";"SAN JUAN";53
"159";264;"PUNTA DEL MONTE";"SAN JUAN";53
"160";264;"SAN JUAN";"SAN JUAN";53
"161";264;"SAN MARTIN (PROV.  SAN JUAN)";"SAN JUAN";53
"162";264;"TIERRITAS";"SAN JUAN";53
"163";264;"VILLA BASILIO NIEVAS";"SAN JUAN";53
"164";264;"VILLA CARIÑO";"SAN JUAN";53
"165";264;"VILLA IBAÑEZ";"SAN JUAN";53
"166";264;"VILLA MEDIA AGUA";"SAN JUAN";53
"167";264;"VILLA SANTA ROSA";"SAN JUAN";53
"168";266;"BALDE";"SAN LUIS";62
"169";266;"BEAZLEY";"SAN LUIS";62
"170";266;"CAZADOR";"SAN LUIS";62
"171";266;"EL DURAZNO (PROV.  SAN LUIS)";"SAN LUIS";62
"172";266;"EL TRAPICHE";"SAN LUIS";62
"173";266;"EL VOLCAN";"SAN LUIS";62
"174";266;"POTRERO DE LOS FUNES";"SAN LUIS";62
"175";266;"SALINAS DEL BEBEDERO";"SAN LUIS";62
"176";266;"SAN LUIS (PROV. SAN LUIS)";"SAN LUIS";63
"177";266;"SAN ROQUE (PROV.  SAN LUIS)";"SAN LUIS";63
"178";266;"VARELA";"SAN LUIS";63
"179";266;"VILLA DE LA QUEBRADA";"SAN LUIS";63
"180";280;"28 DE JULIO (PROV.  CHUBUT, DTO. GAIMAN)";"CHUBUT";63
"181";280;"BLANCUNTRE";"CHUBUT";63
"182";280;"CERRO CONDOR";"CHUBUT";63
"183";280;"CHACAY OESTE";"CHUBUT";63
"184";280;"DIQUE FLORENTINO AMEGHINO";"CHUBUT";63
"185";280;"DOLAVON";"CHUBUT";63
"186";280;"EL ESCORIAL";"CHUBUT";64
"187";280;"EL MIRASOL";"CHUBUT";64
"188";280;"GAIMAN";"CHUBUT";64
"189";280;"GAN GAN";"CHUBUT";64
"190";280;"GASTRE";"CHUBUT";64
"191";280;"LAGUNITA SALADA";"CHUBUT";64
"192";280;"LAS PLUMAS";"CHUBUT";64
"193";280;"LOS ALTARES";"CHUBUT";64
"194";280;"PASO DE INDIOS";"CHUBUT";64
"195";280;"PLAYA UNION";"CHUBUT";64
"196";280;"PUERTO MADRYN";"CHUBUT";65
"197";280;"PUERTO PIRAMIDE";"CHUBUT";65
"198";280;"RAWSON (PROV.  CHUBUT)";"CHUBUT";65
"199";280;"SEPAUCAL";"CHUBUT";65
"200";280;"TELSEN";"CHUBUT";65
"201";280;"TRELEW";"CHUBUT";65
"202";280;"YALA LAUBAT";"CHUBUT";65
"203";291;"BAHIA BLANCA";"BUENOS AIRES";68
"204";291;"CABILDO";"BUENOS AIRES";68
"205";291;"CHASICO";"BUENOS AIRES";68
"206";291;"MAYOR BURATOVICH";"BUENOS AIRES";68
"207";291;"NUEVA ROMA";"BUENOS AIRES";68
"208";291;"PARAJE SAUCE CHICO";"BUENOS AIRES";68
"209";291;"SALDUNGARAY";"BUENOS AIRES";68
"210";291;"SIERRA DE LA VENTANA";"BUENOS AIRES";68
"211";291;"TENIENTE ORIGONE";"BUENOS AIRES";68
"212";291;"TORNQUIST";"BUENOS AIRES";68
"213";291;"VILLA VENTANA";"BUENOS AIRES";69
"214";294;"CONFLUENCIA";"RIO NEGRO";76
"215";294;"EL BOLSON (PROV. RIO NEGRO)";"RIO NEGRO";76
"216";294;"EL FOYEL";"RIO NEGRO";76
"217";294;"EL HOYO";"RIO NEGRO";76
"218";294;"EL MANSO";"RIO NEGRO";76
"219";294;"LAGO ESPEJO";"RIO NEGRO";76
"220";294;"LAGO PUELO";"RIO NEGRO";76
"221";294;"LAS GOLONDRINAS (PROV.  CHUBUT)";"CHUBUT";76
"222";294;"ÑORQUINCO";"RIO NEGRO";76
"223";294;"PILCANIYEU";"RIO NEGRO";76
"224";294;"RIO CHICO";"RIO NEGRO";77
"225";294;"RIO VILLEGAS";"RIO NEGRO";77
"226";294;"SAN CARLOS DE BARILOCHE";"RIO NEGRO";77
"227";294;"VILLA LA ANGOSTURA";"RIO NEGRO";77
"228";294;"VILLA MASCARDI";"RIO NEGRO";77
"229";294;"VILLA TRAFUL";"RIO NEGRO";77
"230";297;"ASTRA";"CHUBUT";92
"231";297;"BAHIA BUSTAMANTE";"CHUBUT";92
"232";297;"CALETA OLIVIA";"CHUBUT";92
"233";297;"CAMARONES";"CHUBUT";92
"234";297;"COMODORO RIVADAVIA";"CHUBUT";92
"235";297;"DIADEMA";"CHUBUT";92
"236";297;"JARAMILLO";"CHUBUT";93
"237";297;"LAS HERAS";"CHUBUT";93
"238";297;"PICO TRUNCADO";"CHUBUT";93
"239";297;"PUERTO DESEADO";"CHUBUT";93
"240";297;"SARMIENTO (PROV.  CHUBUT)";"CHUBUT";93
"241";297;"TELLIER";"CHUBUT";93
"242";298;"AGUADA GUZMAN";"RIO NEGRO";94
"243";298;"ALLEN";"RIO NEGRO";94
"244";298;"BARRIO CHACRAMONTE";"RIO NEGRO";94
"245";298;"BARRIO MARIO MOSCONI";"RIO NEGRO";94
"246";298;"BARRIO PUENTE CERO";"RIO NEGRO";94
"247";298;"CASA DE PIEDRA (PROV. LA PAMPA)";"RIO NEGRO";94
"248";298;"CERRO POLICIA";"RIO NEGRO";95
"249";298;"CERVANTES";"RIO NEGRO";95
"250";298;"CHICHINALES";"RIO NEGRO";95
"251";298;"EL CUY";"RIO NEGRO";95
"252";298;"GENERAL ROCA (PROV.  RIO NEGRO)";"RIO NEGRO";95
"253";298;"GOBERNADOR DUVAL";"LA PAMPA";95
"254";298;"INGENIERO HUERGO";"RIO NEGRO";95
"255";298;"VALLE AZUL";"RIO NEGRO";95
"256";298;"VILLA REGINA";"RIO NEGRO";95
"257";299;"AÑELO";"NEUQUEN";97
"258";299;"ARROYITO DEL CHOCON";"NEUQUEN";97
"259";299;"BARDA DEL MEDIO";"NEUQUEN";97
"260";299;"BARRIO EX ISLA 10";"NEUQUEN";97
"261";299;"CATRIEL";"NEUQUEN";97
"262";299;"CENTENARIO (PROV.  NEUQUEN)";"NEUQUEN";97
"263";299;"CINCO SALTOS";"NEUQUEN";98
"264";299;"COLONIA 25 DE MAYO";"NEUQUEN";98
"265";299;"COLONIA CHICA (PROV. LA PAMPA)";"NEUQUEN";98
"266";299;"COLONIA EL SAUZAL (PROV. LA PAMPA)";"NEUQUEN";98
"267";299;"CONTRALMIRANTE CORDERO";"NEUQUEN";98
"268";299;"CUTRAL CO";"NEUQUEN";98
"269";299;"GENERAL FERNANDEZ ORO";"NEUQUEN";98
"270";299;"LAS PERLAS";"NEUQUEN";98
"271";299;"NEUQUEN";"NEUQUEN";98
"272";299;"PLOTTIER";"NEUQUEN";98
"273";299;"RINCON DE LOS SAUCES";"NEUQUEN";99
"274";299;"SAN PATRICIO DEL CHAÑAR";"NEUQUEN";99
"275";299;"SAUZAL BONITO";"NEUQUEN";99
"276";299;"SENILLOSA";"NEUQUEN";99
"277";299;"VILLA  MANZANO";"NEUQUEN";99
"278";299;"VILLA EL CHOCON";"NEUQUEN";99
"279";336;"CAMPOS SALLES";"BUENOS AIRES";100
"280";336;"CONESA";"BUENOS AIRES";100
"281";336;"GENERAL ROJO";"BUENOS AIRES";100
"282";336;"SAN NICOLAS";"BUENOS AIRES";101
"283";341;"CAPITAN BERMUDEZ";"SANTA FE";112
"284";341;"CARCARAÑA";"SANTA FE";112
"285";341;"CORONEL ARNOLD";"SANTA FE";112
"286";341;"FUNES";"SANTA FE";112
"287";341;"IBARLUCEA";"SANTA FE";112
"288";341;"PEREZ";"SANTA FE";112
"289";341;"ROLDAN";"SANTA FE";113
"290";341;"ROSARIO";"SANTA FE";113
"291";341;"SAN JERONIMO SUR";"SANTA FE";113
"292";341;"SOLDINI";"SANTA FE";113
"293";341;"VILLA GOBERNADOR GALVEZ";"SANTA FE";113
"294";341;"ZAVALLA";"SANTA FE";113
"295";342;"AERODROMO SAUCE VIEJO";"SANTA FE";113
"296";342;"ARROYO AGUIAR";"SANTA FE";113
"297";342;"COLASTINE";"SANTA FE";113
"298";342;"COLONIA LOS ZAPALLOS";"SANTA FE";113
"299";342;"COLONIA SAN JOSE";"SANTA FE";114
"300";342;"CORONDA";"SANTA FE";114
"301";342;"DESVIO ARIJON";"SANTA FE";114
"302";342;"EMPALME SAN CARLOS";"SANTA FE";114
"303";342;"FRANCK";"SANTA FE";114
"304";342;"GOBERNADOR CANDIOTI";"SANTA FE";114
"305";342;"LAGUNA PAIVA";"SANTA FE";114
"306";342;"LAS TUNAS";"SANTA FE";114
"307";342;"MANUCHO";"SANTA FE";114
"308";342;"MATILDE";"SANTA FE";114
"309";342;"MONTE VERA";"SANTA FE";115
"310";342;"NELSON";"SANTA FE";115
"311";342;"RECREO (PROV.  SANTA FE)";"SANTA FE";115
"312";342;"SAN AGUSTIN (PROV.  SANTA FE)";"SANTA FE";115
"313";342;"SAN JOSE DEL RINCON";"SANTA FE";115
"314";342;"SANTA FE";"SANTA FE";115
"315";342;"SANTA ROSA (PROV.  SANTA FE)";"SANTA FE";115
"316";342;"SAUCE VIEJO";"SANTA FE";115
"317";343;"ALDEA BRASILERA";"ENTRE RIOS";115
"318";343;"ALDEA EIGENFELD";"ENTRE RIOS";115
"319";343;"ALDEA MARIA LUISA";"ENTRE RIOS";116
"320";343;"ALDEA PROTESTANTE";"ENTRE RIOS";116
"321";343;"ALDEA SALTO";"ENTRE RIOS";116
"322";343;"ALDEA SAN RAFAEL";"ENTRE RIOS";116
"323";343;"ALDEA SANTA MARIA";"ENTRE RIOS";116
"324";343;"ALDEA SPATZENKUTTER";"ENTRE RIOS";116
"325";343;"ALDEA VALLE MARIA";"ENTRE RIOS";116
"326";343;"CAMPS";"ENTRE RIOS";116
"327";343;"CERRITO";"ENTRE RIOS";116
"328";343;"COLONIA ALVEAR";"ENTRE RIOS";116
"329";343;"COLONIA ENSAYO";"ENTRE RIOS";117
"330";343;"COLONIA NUEVA";"ENTRE RIOS";117
"331";343;"CRESPO";"ENTRE RIOS";117
"332";343;"CURTIEMBRE";"ENTRE RIOS";117
"333";343;"DIAMANTE";"ENTRE RIOS";117
"334";343;"DOLL";"ENTRE RIOS";117
"335";343;"EL PALENQUE";"ENTRE RIOS";117
"336";343;"EL PINGO";"ENTRE RIOS";117
"337";343;"GENERAL RACEDO";"ENTRE RIOS";117
"338";343;"GENERAL RAMIREZ";"ENTRE RIOS";117
"339";343;"HASENKAMP";"ENTRE RIOS";118
"340";343;"LA LOMA";"ENTRE RIOS";118
"341";343;"LA PICADA";"ENTRE RIOS";118
"342";343;"MARIA GRANDE";"ENTRE RIOS";118
"343";343;"MARIA GRANDE SEGUNDA SUR";"ENTRE RIOS";118
"344";343;"ORO VERDE";"ENTRE RIOS";118
"345";343;"PARANA";"ENTRE RIOS";118
"346";343;"PUEBLO BRUGO";"ENTRE RIOS";118
"347";343;"PUEBLO SAN MARTIN";"ENTRE RIOS";118
"348";343;"PUIGGARI";"ENTRE RIOS";118
"349";343;"SAN BENITO";"ENTRE RIOS";119
"350";343;"SAUCE PINTO";"ENTRE RIOS";119
"351";343;"SEGUI";"ENTRE RIOS";119
"352";343;"SOSA";"ENTRE RIOS";119
"353";343;"TEZANOS PINTO";"ENTRE RIOS";119
"354";343;"VIALE";"ENTRE RIOS";119
"355";343;"VILLA FONTANA (PROV.  ENTRE RIOS)";"ENTRE RIOS";119
"356";343;"VILLA GOBERNADOR ETCHEVERE";"ENTRE RIOS";119
"357";343;"VILLA HERNANDARIAS";"ENTRE RIOS";119
"358";343;"VILLA LIBERTADOR GENERAL SAN MARTIN";"ENTRE RIOS";119
